AUT,2016,15_24,51
AUT,2017,15_24,50.575
AUT,2018,15_24,51.35
AUT,2019,15_24,51.625
BEL,2016,15_24,22.75
BEL,2017,15_24,22.7
BEL,2018,15_24,24.975
BEL,2019,15_24,26.575
CAN,2016,15_24,56
CAN,2017,15_24,57.11666
CAN,2018,15_24,57.24166
CAN,2019,15_24,57.78333
CZE,2016,15_24,28.625
CZE,2017,15_24,29.15
CZE,2018,15_24,28.375
CZE,2019,15_24,28.05
DNK,2016,15_24,52.3
DNK,2017,15_24,52.9
DNK,2018,15_24,53.75
DNK,2019,15_24,55
FIN,2016,15_24,41.65
FIN,2017,15_24,42.525
FIN,2018,15_24,44.075
FIN,2019,15_24,44.625
FRA,2016,15_24,27.975
FRA,2017,15_24,28.725
FRA,2018,15_24,29.75
FRA,2019,15_24,29.6
DEU,2016,15_24,45.775
DEU,2017,15_24,46.5
DEU,2018,15_24,47.175
DEU,2019,15_24,48.45
GRC,2016,15_24,13
GRC,2017,15_24,14.15
GRC,2018,15_24,14
GRC,2019,15_24,14.55
HUN,2016,15_24,28.125
HUN,2017,15_24,28.975
HUN,2018,15_24,28.975
HUN,2019,15_24,28.525
ISL,2016,15_24,77.6
ISL,2017,15_24,75.775
ISL,2018,15_24,75.4
ISL,2019,15_24,71.65
IRL,2016,15_24,41.975
IRL,2017,15_24,39.95
IRL,2018,15_24,40.275
IRL,2019,15_24,41.2
ITA,2016,15_24,16.55
ITA,2017,15_24,17.075
ITA,2018,15_24,17.675
ITA,2019,15_24,18.475
JPN,2016,15_24,42.18013
JPN,2017,15_24,42.56338
JPN,2018,15_24,45.97301
JPN,2019,15_24,47.49749
KOR,2016,15_24,26.93667
KOR,2017,15_24,27.1594
KOR,2018,15_24,26.17167
KOR,2019,15_24,26.5183
LUX,2016,15_24,24.925
LUX,2017,15_24,25.8
LUX,2018,15_24,28.4
LUX,2019,15_24,28.7
MEX,2016,15_24,40.80734
MEX,2017,15_24,40.75231
MEX,2018,15_24,40.7422
MEX,2019,15_24,41.58872
NLD,2016,15_24,60.825
NLD,2017,15_24,62.275
NLD,2018,15_24,63.925
NLD,2019,15_24,65.3
NZL,2016,15_24,53.98805
NZL,2017,15_24,55.00819
NZL,2018,15_24,56.19539
NZL,2019,15_24,56.36789
NOR,2016,15_24,48.475
NOR,2017,15_24,48.2
NOR,2018,15_24,49.075
NOR,2019,15_24,49.95
POL,2016,15_24,28.425
POL,2017,15_24,29.625
POL,2018,15_24,30.975
POL,2019,15_24,31.7
PRT,2016,15_24,23.9
PRT,2017,15_24,25.875
PRT,2018,15_24,27.25
PRT,2019,15_24,28.025
SVK,2016,15_24,25.225
SVK,2017,15_24,26.925
SVK,2018,15_24,27.45
SVK,2019,15_24,24.9
ESP,2016,15_24,18.35
ESP,2017,15_24,20.475
ESP,2018,15_24,21.65
ESP,2019,15_24,22.275
SWE,2016,15_24,44.45
SWE,2017,15_24,44.925
SWE,2018,15_24,44.65
SWE,2019,15_24,43.925
CHE,2016,15_24,62.5
CHE,2017,15_24,63.125
CHE,2018,15_24,62.6
CHE,2019,15_24,61.15
TUR,2016,15_24,34.1
TUR,2017,15_24,34.35
TUR,2018,15_24,35
TUR,2019,15_24,33.125
GBR,2016,15_24,54.72963
GBR,2017,15_24,54.51221
GBR,2018,15_24,54.79383
GBR,2019,15_24,54.77883
USA,2016,15_24,49.413
USA,2017,15_24,50.34262
USA,2018,15_24,50.46012
USA,2019,15_24,51.18781
CHL,2016,15_24,29.65233
CHL,2017,15_24,28.99821
CHL,2018,15_24,28.24936
CHL,2019,15_24,26.51045
EST,2016,15_24,37.475
EST,2017,15_24,40.55
EST,2018,15_24,41.7
EST,2019,15_24,39.7
ISR,2016,15_24,44.28333
ISR,2017,15_24,44.775
ISR,2018,15_24,43.71667
ISR,2019,15_24,42.925
SVN,2016,15_24,28.625
SVN,2017,15_24,34.75
SVN,2018,15_24,35.15
SVN,2019,15_24,33.25
ZAF,2016,15_24,12.3259
ZAF,2017,15_24,12.5242
ZAF,2018,15_24,11.85098
ZAF,2019,15_24,11.03125
AUS,2016,15_24,58.34512
AUS,2017,15_24,58.47228
AUS,2018,15_24,59.84643
AUS,2019,15_24,60.11937
COL,2016,15_24,43.78833
COL,2017,15_24,43.28667
COL,2018,15_24,42.2475
COL,2019,15_24,40.6675
RUS,2016,15_24,31.46622
RUS,2017,15_24,29.60408
RUS,2018,15_24,28.33984
RUS,2019,15_24,28.08068
LVA,2016,15_24,32.8
LVA,2017,15_24,32.975
LVA,2018,15_24,33.1
LVA,2019,15_24,31.8
LTU,2016,15_24,30.25
LTU,2017,15_24,30.375
LTU,2018,15_24,32.425
LTU,2019,15_24,32.9
CRI,2016,15_24,33.18101
CRI,2017,15_24,33.61591
CRI,2018,15_24,33.71982
CRI,2019,15_24,30.79197
